article_id,embedding,cluster
https://openalex.org/W2663861583,"[-1.20133242e-01 -9.75908116e-02  8.72102812e-02 -1.42347448e-01
 -6.72657441e-02  7.36235708e-02 -6.11253638e-02 -3.06810528e-02
 -2.17736628e-02  1.62326701e-02  2.45194472e-03  6.29788488e-02
  8.10950357e-02  1.59464312e-01  2.34805904e-03  1.27319857e-01
  1.88521275e-01  3.38069022e-02 -1.36645528e-01 -1.87557191e-02
  5.62387921e-02  1.19633533e-01 -1.49896131e-02 -9.46603119e-03
  1.52178073e-01  1.04493123e-02  4.39782254e-02  4.67531323e-02
  4.71662052e-02 -5.08969426e-02  5.81424430e-02 -6.32032551e-02
  1.48708418e-01  3.21603119e-03  5.11794172e-02 -4.07422960e-02
  1.87566772e-02  3.87910485e-02  1.15259424e-02 -8.47260579e-02
 -3.33336815e-02  2.77080511e-02 -1.16665205e-01  4.53360394e-02
  3.63918202e-02  3.64982288e-02 -1.74186535e-02  1.12829804e-01
 -2.90210806e-02  1.54350109e-02 -1.71430361e-01 -1.79585145e-01
  4.40337285e-02  6.68613473e-02  1.16064254e-01 -1.92819461e-02
  4.80938293e-02  5.00624912e-02  1.97149333e-02 -1.74221277e-02
 -1.00649108e-01 -1.53335555e-01 -8.88463058e-02 -1.53062193e-01
  1.72838122e-03  6.96825303e-02  2.38188371e-02 -2.35814601e-05
  3.65918539e-02  9.10017975e-02 -9.01719905e-02 -3.74498464e-02
 -9.60785598e-03 -1.35838757e-01  2.99909025e-02  1.04379490e-01
  1.03301393e-01 -3.91805381e-02 -8.90900910e-02  3.25411335e-03
  1.78111402e-01  2.75530532e-02 -3.80174402e-02 -3.38771679e-02
  1.27694143e-01  8.10784474e-03  7.81283742e-02 -5.31196337e-02
 -7.82284811e-02 -1.12414943e-01  9.34941515e-02 -6.36183683e-02
 -1.84849088e-01 -5.01518007e-03 -1.08168539e-01  7.69553844e-02
  9.53956991e-02 -4.67630917e-02  1.66322738e-02  3.90362196e-02
  5.01191430e-03 -5.19874375e-02  4.24434725e-02  5.28322570e-02
 -5.32549426e-02 -3.21092829e-03  8.61309634e-02  1.53857693e-02
  5.50709262e-02  1.18074289e-01  8.13785195e-02  7.87169524e-03
 -1.37683664e-02  1.20996021e-02 -5.53161398e-02 -4.00723286e-02
 -2.01751636e-01  1.23880691e-01  1.38875575e-01  4.70542401e-02
  7.79574662e-03  8.03512108e-02  7.13328125e-02 -1.12160505e-01
  1.47968157e-01  4.62288991e-02 -3.80589612e-02  2.29194842e-02]",1
https://openalex.org/W267019868,"[-0.11502987 -0.06011889  0.07328812 -0.13990536 -0.07132853  0.05461126
 -0.057134   -0.04482694 -0.01895732  0.06708018 -0.02259213  0.06806794
  0.06488952  0.17630963  0.01347495  0.10285294  0.15485464  0.00233248
 -0.11277416 -0.02822609  0.01456607  0.15398115 -0.01032989 -0.00362373
  0.14069831  0.02747558 -0.03589386  0.03026529  0.06962381 -0.00169791
  0.03347855 -0.06403907  0.12518462  0.01759307  0.06211048 -0.02423169
  0.04252354  0.06761763  0.00936158 -0.04578021 -0.03103748  0.04310167
 -0.09034605  0.04114819  0.02554643  0.07196282 -0.01566713  0.12264073
 -0.04649542  0.02766394 -0.15775723 -0.17246751  0.05437569  0.06414991
  0.0725038  -0.0388458   0.00642685  0.05009167  0.02945994 -0.05550791
 -0.12254559 -0.13516508 -0.09394748 -0.12226442 -0.02487117  0.07423767
  0.03561088  0.02222875  0.0157168   0.10805927 -0.09988331 -0.01650823
 -0.02767316 -0.13291786  0.04037809  0.12233322  0.10261589 -0.02148033
 -0.09121603 -0.00954137  0.21208583 -0.01366954  0.00346829 -0.0582686
  0.15675598  0.03570194  0.06748039 -0.07736001 -0.0313923  -0.10882414
  0.10481544 -0.04808639 -0.17983661 -0.0244542  -0.07641094  0.09057824
  0.08589257 -0.00623946  0.01360887  0.02260865  0.02421443 -0.04913043
  0.04827872  0.02117353 -0.07359763 -0.02459968  0.12109886  0.01635987
  0.03824701  0.09766227  0.06634737  0.04673629 -0.05668208  0.03983132
 -0.00946133 -0.02631829 -0.20890026  0.1280157   0.15316193  0.07820151
 -0.00817397  0.09983649  0.06556636 -0.10642905  0.14626636  0.02638989
 -0.05448203  0.01852601]",4
https://openalex.org/W2716435981,"[-1.18243237e-01 -6.53923484e-02  1.24456197e-01 -1.15639085e-01
 -4.35909288e-02  5.42093889e-02 -7.09578501e-02 -8.16083593e-03
  4.16124852e-03  1.27165254e-02 -2.78421241e-02  6.47283111e-02
  7.00764193e-02  1.77974050e-01  8.60573631e-03  1.21475038e-01
  2.04083302e-01  8.52618047e-03 -1.07075272e-01 -3.94558720e-02
  8.96386384e-02  1.25361420e-01 -1.25230585e-02 -4.75221957e-02
  1.42737708e-01  2.60656356e-02  4.29925397e-02  3.22274805e-02
  4.55921489e-02 -2.48547803e-02  4.65198021e-02 -4.84202185e-02
  1.71321733e-01  5.64832687e-02  6.20305554e-02 -5.91576350e-02
  5.13185060e-02  7.59057083e-02 -3.08541496e-02 -9.30574212e-02
  6.28150254e-03  3.64697784e-02 -1.53463926e-01  5.01875547e-02
  5.12824581e-02  3.80228444e-02  1.56751967e-03  6.69465491e-02
  1.07541148e-04 -5.50792952e-03 -1.31130368e-01 -2.08098145e-01
  7.60295466e-02  8.30601109e-02  1.49275160e-01  2.93058583e-03
  2.97758026e-02  2.75898265e-02  1.84985184e-02  2.85395554e-02
 -1.13274849e-01 -1.70678242e-01 -7.17319452e-02 -1.14370090e-01
 -2.39493975e-02  9.18165770e-02  3.32029514e-02  1.65862851e-02
  2.44325902e-02  1.03510215e-01 -8.52314766e-02 -1.64803926e-02
 -2.84181301e-02 -1.45159027e-01  2.54041324e-02  1.26581081e-01
  9.62484846e-02 -6.32346100e-02 -1.35203587e-01  8.60023232e-03
  2.21306888e-01  3.23332080e-02 -2.18718342e-02 -3.24939080e-02
  1.22030315e-01 -2.71284628e-02  5.58304276e-02 -8.09903121e-02
 -7.70213274e-02 -7.79718097e-02  5.92691834e-02 -6.28316251e-02
 -1.78163870e-01 -5.74609478e-03 -1.00260363e-01  7.72629670e-02
  1.38552614e-01 -4.86713740e-02 -8.63155882e-04  2.16499131e-02
  3.20384731e-03 -6.50339604e-02  1.51799853e-02  6.44037761e-02
 -7.51198206e-02 -3.49497529e-03  1.10975345e-01  7.38407352e-03
  3.59786552e-02  1.28614389e-01  9.06755248e-02  1.88674312e-03
 -3.30792022e-02 -1.08415995e-02 -6.73282647e-02 -2.42055364e-02
 -2.35716082e-01  1.29214520e-01  1.13390083e-01  8.24310886e-02
  1.15837434e-02  5.06213093e-02  7.46932573e-02 -1.11557807e-01
  1.74338113e-01  8.87805745e-02 -2.51895658e-02  1.78113319e-02]",2
https://openalex.org/W2741490491,"[-1.23325899e-01 -9.79847826e-02  9.32549849e-02 -1.42113594e-01
 -6.01858214e-02  6.76641617e-02 -6.49765424e-02 -3.14888410e-02
 -1.66281842e-02  1.09755836e-02 -4.73166201e-03  6.62365854e-02
  8.41131795e-02  1.57836782e-01  6.84565343e-03  1.31768022e-01
  1.91679323e-01  3.52695942e-02 -1.26557092e-01 -2.03932807e-02
  6.16742127e-02  1.13788234e-01 -1.54653146e-02 -8.43658149e-03
  1.52846393e-01  4.93768528e-03  4.61560600e-02  4.59344089e-02
  4.90263112e-02 -4.80110705e-02  5.87004244e-02 -5.78844361e-02
  1.48765501e-01  3.93646806e-03  5.44453688e-02 -3.24880570e-02
  1.94807008e-02  4.46341515e-02  1.25023589e-02 -8.81333910e-02
 -3.33548188e-02  3.41495444e-02 -1.14181030e-01  4.72503036e-02
  3.03197969e-02  4.36760213e-02 -1.87334821e-02  1.14790644e-01
 -2.25526378e-02  1.58582911e-02 -1.72130889e-01 -1.77611677e-01
  4.54501510e-02  6.44064341e-02  1.13134087e-01 -1.81350864e-02
  3.90534133e-02  5.04901504e-02  2.07145412e-02 -1.28277741e-02
 -1.03430168e-01 -1.50442258e-01 -8.88559841e-02 -1.46240926e-01
 -3.01557779e-04  7.46841379e-02  2.00272480e-02 -2.80077942e-03
  4.52739172e-02  9.57136542e-02 -8.89839604e-02 -3.94366600e-02
 -1.61452591e-04 -1.38037920e-01  3.26627478e-02  1.07649091e-01
  1.02140696e-01 -4.24486287e-02 -9.34913158e-02  1.63336098e-03
  1.78925662e-01  3.05601701e-02 -3.43457853e-02 -3.50523338e-02
  1.25524963e-01  9.37237665e-03  8.07778072e-02 -6.68872796e-02
 -7.90033132e-02 -1.13385201e-01  8.81547358e-02 -6.15757884e-02
 -1.80724590e-01 -3.21442448e-03 -1.02626356e-01  7.23448846e-02
  9.80173558e-02 -4.85492337e-02  1.39396302e-02  3.97638269e-02
  6.44411705e-03 -5.90637732e-02  3.30162831e-02  5.41873507e-02
 -5.01226693e-02 -8.58163759e-03  8.16054946e-02  1.45511057e-02
  5.48196655e-02  1.22957632e-01  8.15409116e-02  1.99729372e-03
 -1.70074422e-02  6.27852827e-03 -5.11469766e-02 -3.25119369e-02
 -2.00643549e-01  1.31602234e-01  1.30777953e-01  4.88341957e-02
  1.23892762e-02  7.70342670e-02  7.11477710e-02 -1.11727577e-01
  1.48165695e-01  4.83974040e-02 -3.53531763e-02  1.69615287e-02]",1
https://openalex.org/W2756659966,"[-0.11851111 -0.0645414   0.1245051  -0.11610174 -0.04385854  0.05393232
 -0.07078459 -0.00807289  0.00407576  0.01378742 -0.02847017  0.06482778
  0.06961892  0.17882372  0.00872079  0.12110128  0.20395942  0.00766045
 -0.10672913 -0.03966812  0.08904207  0.12667454 -0.01315771 -0.04745731
  0.14235869  0.02620923  0.04164685  0.03134391  0.04635052 -0.02396089
  0.0457951  -0.04867476  0.17107871  0.05665109  0.06291391 -0.05858141
  0.05180163  0.07681096 -0.03072508 -0.09246911  0.00624739  0.03672901
 -0.15284912  0.04981879  0.05112464  0.03881282  0.00165479  0.06725218
 -0.00103476 -0.00556051 -0.13106493 -0.20799974  0.07599039  0.08269589
  0.14794219  0.00227084  0.02877178  0.02803795  0.01827593  0.02756634
 -0.11367026 -0.17047777 -0.0715823  -0.11358899 -0.02441613  0.0916066
  0.0334189   0.01683364  0.02432437  0.10438179 -0.08550404 -0.01627048
 -0.02837592 -0.145189    0.02567073  0.12728728  0.09689083 -0.06318293
 -0.13543062  0.00805078  0.22235038  0.03174705 -0.02098415 -0.03321045
  0.12291095 -0.02650846  0.0555908  -0.08131774 -0.07600509 -0.07775269
  0.05969538 -0.06255127 -0.17833199 -0.00656794 -0.09973164  0.0779298
  0.13828147 -0.04782163 -0.0007311   0.021723    0.0037803  -0.06542316
  0.01544193  0.06379466 -0.0757751  -0.0042688   0.11141246  0.00743337
  0.03581686  0.12816649  0.09040363  0.00253494 -0.03399387 -0.01005029
 -0.0660802  -0.02380171 -0.2356737   0.13010841  0.11383168  0.08282177
  0.01075843  0.05182365  0.0745186  -0.11150618  0.17467543  0.08826118
 -0.02544581  0.01760609]",2
https://openalex.org/W2761614070,"[-0.11592177 -0.0981315   0.09072558 -0.13533383 -0.06043077  0.06597123
 -0.06709887 -0.03256881 -0.01051826  0.01892263 -0.00326274  0.07214137
  0.08994546  0.15206605  0.01313425  0.13567832  0.19069781  0.02862018
 -0.11431722 -0.02550867  0.06010729  0.11257037 -0.01310762 -0.00060655
  0.1573643   0.01075718  0.04871584  0.05377708  0.04065062 -0.04519975
  0.06094969 -0.05610454  0.13901524  0.00522586  0.04936004 -0.03201187
  0.02157097  0.05256751  0.01418853 -0.09324015 -0.03203425  0.03191431
 -0.11641613  0.04993519  0.02842718  0.03567582 -0.02528835  0.12059007
 -0.01038126  0.01728607 -0.17501016 -0.18223743  0.03995005  0.06201046
  0.1155768  -0.01165494  0.04326218  0.04808483  0.02109772 -0.00685663
 -0.10399643 -0.14422851 -0.08150397 -0.15136667  0.00162518  0.08136258
  0.03121374 -0.00323252  0.04171017  0.08697794 -0.09446207 -0.03779615
  0.00559294 -0.14098797  0.03444252  0.10272899  0.10675583 -0.04561555
 -0.09219462 -0.00223274  0.17742074  0.0384946  -0.03254166 -0.03307478
  0.11906774  0.01003089  0.0841158  -0.07023551 -0.08780668 -0.11756369
  0.08898392 -0.06191761 -0.17613463  0.00474101 -0.10138816  0.06760455
  0.09459768 -0.04878046  0.01243172  0.03054175  0.00184389 -0.05524055
  0.02817599  0.05381031 -0.05575933 -0.00933726  0.07657156  0.01567631
  0.05888295  0.12247899  0.07313902 -0.00631964 -0.0234305   0.00757504
 -0.0434931  -0.03380746 -0.19807108  0.12696568  0.12819119  0.05025733
  0.01466604  0.06481425  0.07309064 -0.10754116  0.14583868  0.05254433
 -0.04159947  0.01049956]",1
https://openalex.org/W2766173862,"[-0.12065041 -0.10166415  0.09552792 -0.13824635 -0.05823147  0.06573851
 -0.0671699  -0.03335394 -0.01526698  0.01355063 -0.0039465   0.06822929
  0.08700005  0.15950047  0.01018344  0.13451903  0.19236061  0.03501618
 -0.12147978 -0.02279225  0.06233299  0.11290206 -0.01472866 -0.00657035
  0.15343961  0.00471467  0.04829602  0.05032008  0.04475822 -0.04947851
  0.05615244 -0.05206668  0.14374859 -0.00143695  0.05149729 -0.03341792
  0.01854367  0.04615804  0.009482   -0.0917574  -0.03231066  0.03216858
 -0.11421148  0.04820323  0.02901101  0.03826249 -0.01836132  0.11639965
 -0.01928585  0.01369066 -0.17304844 -0.18112658  0.03704329  0.06297944
  0.11567853 -0.01361577  0.04039379  0.0489933   0.01611531 -0.00925835
 -0.10199238 -0.14830405 -0.09004379 -0.14739157  0.00124015  0.07860194
  0.02448442 -0.00600098  0.04397182  0.08956944 -0.09074943 -0.03728854
  0.00073868 -0.1398362   0.03386236  0.10284129  0.10596831 -0.04394705
 -0.09555799  0.00227201  0.17941521  0.03390527 -0.03752309 -0.03164901
  0.12240959  0.00745429  0.08192197 -0.06881323 -0.08409068 -0.11087021
  0.08865345 -0.06111181 -0.18371008 -0.00055177 -0.10479643  0.07101767
  0.09576682 -0.04734737  0.01352731  0.03557945  0.00552203 -0.05714295
  0.03131569  0.05472406 -0.0521809  -0.01096722  0.07582711  0.01412477
  0.05524392  0.11975249  0.07835461  0.00038794 -0.01834805  0.00571527
 -0.05079273 -0.03287961 -0.19974099  0.12920666  0.12877591  0.04770873
  0.01321931  0.07503248  0.06937029 -0.10956651  0.14498714  0.05128222
 -0.03658323  0.01578798]",1
https://openalex.org/W2767134817,"[-0.11863317 -0.0981288   0.09421407 -0.13789186 -0.06014825  0.06713613
 -0.0658871  -0.03290973 -0.0134319   0.01485772 -0.00273912  0.06847423
  0.0859487   0.15483378  0.00921026  0.13383355  0.19192664  0.03172336
 -0.11910306 -0.02112121  0.06087497  0.11299703 -0.01436658 -0.00607114
  0.15429558  0.00733337  0.04794518  0.05077129  0.04594103 -0.04608467
  0.05881391 -0.0558979   0.14292847  0.00187409  0.05034193 -0.03396048
  0.02020563  0.04651453  0.01194325 -0.09145991 -0.03190283  0.03405206
 -0.11528247  0.04804673  0.02888318  0.03905144 -0.02190633  0.11546643
 -0.01762677  0.01626039 -0.17418033 -0.18091     0.04085066  0.06544186
  0.11623117 -0.01404988  0.041309    0.0497183   0.01929581 -0.00844353
 -0.10294644 -0.14791833 -0.086421   -0.14964543 -0.00026556  0.07688404
  0.02451832 -0.00304161  0.04346332  0.0918691  -0.0914012  -0.03698741
  0.00132782 -0.13902314  0.0329669   0.10425925  0.10596705 -0.04387655
 -0.09413042  0.00118228  0.17947221  0.03448626 -0.03519985 -0.03253343
  0.12102252  0.00802769  0.0827279  -0.06900009 -0.0843926  -0.11458739
  0.08853737 -0.06285441 -0.17886783  0.0005208  -0.10316845  0.07131449
  0.09604216 -0.0493922   0.01336234  0.0347369   0.00249038 -0.05677938
  0.03042556  0.05321108 -0.05386059 -0.0094614   0.07848502  0.01441525
  0.05687089  0.12142273  0.07658326 -0.00295919 -0.01927756  0.00571503
 -0.04949182 -0.03394642 -0.19899514  0.1302105   0.13068263  0.04842371
  0.01298771  0.07110249  0.0711701  -0.10980838  0.14622633  0.05173801
 -0.03874435  0.01359216]",1
https://openalex.org/W2767739989,"[-0.11370027 -0.08716452  0.07823129 -0.14553409 -0.07979292  0.06854297
 -0.05390217 -0.03845874 -0.02423108  0.03771065 -0.00746017  0.06524813
  0.06739964  0.16607764  0.00361935  0.11451962  0.17419836  0.02276523
 -0.12390571 -0.00345519  0.03439472  0.13010944  0.00048221  0.00782272
  0.16068941  0.02311847  0.01150971  0.05411413  0.04927533 -0.03126604
  0.04733557 -0.0723516   0.13715651 -0.00413453  0.05353915 -0.04494628
  0.02667631  0.0374266   0.0017627  -0.0724993  -0.02788359  0.02302835
 -0.12141234  0.04264644  0.02131474  0.05624212 -0.02145287  0.11690505
 -0.02943909  0.02455123 -0.16499397 -0.17991924  0.04580042  0.08198785
  0.1047951  -0.01363355  0.0464713   0.04261449  0.02716179 -0.0352074
 -0.10124219 -0.13509159 -0.10763708 -0.15061869 -0.01064745  0.07015839
  0.02598866  0.00217965  0.03289503  0.09022674 -0.10150905 -0.02922732
 -0.0185601  -0.13090279  0.03086282  0.1056796   0.10282259 -0.02406432
 -0.07510728  0.00625384  0.19736398  0.01236652 -0.03488044 -0.04550357
  0.14590136  0.01806791  0.06846391 -0.05605161 -0.05482119 -0.10228695
  0.10056514 -0.06140405 -0.2019067  -0.01801965 -0.09686137  0.08627158
  0.09148275 -0.02409124  0.01044561  0.03412271  0.02567829 -0.05333894
  0.04663401  0.04073409 -0.06046892 -0.01551327  0.11729795  0.01784401
  0.05605503  0.12063289  0.07421032  0.03224461 -0.01674187  0.01748949
 -0.0460574  -0.04347058 -0.21142595  0.11946482  0.15434623  0.06062157
  0.00559144  0.10128834  0.07550736 -0.0990407   0.15927126  0.03917609
 -0.035628    0.01863896]",3
https://openalex.org/W2772867153,"[-1.19594368e-01 -1.01739574e-01  9.50049579e-02 -1.38395191e-01
 -5.81920207e-02  6.56594389e-02 -6.71585608e-02 -3.31700519e-02
 -1.50631096e-02  1.39149778e-02 -3.79940234e-03  6.84163228e-02
  8.67146421e-02  1.59656602e-01  1.04405539e-02  1.34670522e-01
  1.92088488e-01  3.48028734e-02 -1.21626706e-01 -2.29727946e-02
  6.15815800e-02  1.12736411e-01 -1.43702623e-02 -6.41044974e-03
  1.53718469e-01  4.74335067e-03  4.74282488e-02  5.01332134e-02
  4.50517468e-02 -4.93535370e-02  5.65619737e-02 -5.26011370e-02
  1.43748587e-01 -1.24997497e-03  5.11281602e-02 -3.29051100e-02
  1.86232984e-02  4.66027141e-02  9.43593234e-03 -9.11502279e-02
 -3.22534695e-02  3.21689297e-02 -1.14701816e-01  4.78313684e-02
  2.87932890e-02  3.90052568e-02 -1.82021216e-02  1.16459228e-01
 -1.88430063e-02  1.40566245e-02 -1.72883725e-01 -1.81048256e-01
  3.75761643e-02  6.34373093e-02  1.16063588e-01 -1.39292978e-02
  3.99969935e-02  4.84943902e-02  1.65014949e-02 -9.76185799e-03
 -1.02752076e-01 -1.48320593e-01 -9.03964572e-02 -1.47689761e-01
  9.65303183e-04  7.90781744e-02  2.42701380e-02 -5.64036854e-03
  4.38795183e-02  8.99421591e-02 -9.08662081e-02 -3.72157939e-02
  1.17580742e-03 -1.39778093e-01  3.38053897e-02  1.03078148e-01
  1.05729738e-01 -4.30507462e-02 -9.51520890e-02  1.97848454e-03
  1.79498747e-01  3.36011633e-02 -3.70341036e-02 -3.17047685e-02
  1.22124775e-01  7.35890195e-03  8.19593202e-02 -6.97737124e-02
 -8.41826774e-02 -1.11695701e-01  8.87033205e-02 -6.10555287e-02
 -1.83631158e-01  1.71858072e-04 -1.04708959e-01  7.05893580e-02
  9.61344644e-02 -4.75700730e-02  1.33345518e-02  3.53232138e-02
  5.53066842e-03 -5.70357276e-02  3.13962005e-02  5.42642847e-02
 -5.16613699e-02 -1.12580501e-02  7.62690519e-02  1.41326770e-02
  5.51786888e-02  1.20410867e-01  7.85861202e-02  6.05659746e-04
 -1.87456731e-02  5.50645143e-03 -5.04025608e-02 -3.29850562e-02
 -2.00169305e-01  1.28969853e-01  1.28727142e-01  4.80955660e-02
  1.30962878e-02  7.48096798e-02  6.95979508e-02 -1.09604326e-01
  1.45027122e-01  5.15457258e-02 -3.66237499e-02  1.57237984e-02]",1
https://openalex.org/W2773177589,"[-1.19594368e-01 -1.01739574e-01  9.50049579e-02 -1.38395191e-01
 -5.81920207e-02  6.56594389e-02 -6.71585608e-02 -3.31700519e-02
 -1.50631096e-02  1.39149778e-02 -3.79940234e-03  6.84163228e-02
  8.67146421e-02  1.59656602e-01  1.04405539e-02  1.34670522e-01
  1.92088488e-01  3.48028734e-02 -1.21626706e-01 -2.29727946e-02
  6.15815800e-02  1.12736411e-01 -1.43702623e-02 -6.41044974e-03
  1.53718469e-01  4.74335067e-03  4.74282488e-02  5.01332134e-02
  4.50517468e-02 -4.93535370e-02  5.65619737e-02 -5.26011370e-02
  1.43748587e-01 -1.24997497e-03  5.11281602e-02 -3.29051100e-02
  1.86232984e-02  4.66027141e-02  9.43593234e-03 -9.11502279e-02
 -3.22534695e-02  3.21689297e-02 -1.14701816e-01  4.78313684e-02
  2.87932890e-02  3.90052568e-02 -1.82021216e-02  1.16459228e-01
 -1.88430063e-02  1.40566245e-02 -1.72883725e-01 -1.81048256e-01
  3.75761643e-02  6.34373093e-02  1.16063588e-01 -1.39292978e-02
  3.99969935e-02  4.84943902e-02  1.65014949e-02 -9.76185799e-03
 -1.02752076e-01 -1.48320593e-01 -9.03964572e-02 -1.47689761e-01
  9.65303183e-04  7.90781744e-02  2.42701380e-02 -5.64036854e-03
  4.38795183e-02  8.99421591e-02 -9.08662081e-02 -3.72157939e-02
  1.17580742e-03 -1.39778093e-01  3.38053897e-02  1.03078148e-01
  1.05729738e-01 -4.30507462e-02 -9.51520890e-02  1.97848454e-03
  1.79498747e-01  3.36011633e-02 -3.70341036e-02 -3.17047685e-02
  1.22124775e-01  7.35890195e-03  8.19593202e-02 -6.97737124e-02
 -8.41826774e-02 -1.11695701e-01  8.87033205e-02 -6.10555287e-02
 -1.83631158e-01  1.71858072e-04 -1.04708959e-01  7.05893580e-02
  9.61344644e-02 -4.75700730e-02  1.33345518e-02  3.53232138e-02
  5.53066842e-03 -5.70357276e-02  3.13962005e-02  5.42642847e-02
 -5.16613699e-02 -1.12580501e-02  7.62690519e-02  1.41326770e-02
  5.51786888e-02  1.20410867e-01  7.85861202e-02  6.05659746e-04
 -1.87456731e-02  5.50645143e-03 -5.04025608e-02 -3.29850562e-02
 -2.00169305e-01  1.28969853e-01  1.28727142e-01  4.80955660e-02
  1.30962878e-02  7.48096798e-02  6.95979508e-02 -1.09604326e-01
  1.45027122e-01  5.15457258e-02 -3.66237499e-02  1.57237984e-02]",1
https://openalex.org/W2773358030,"[-0.1168106  -0.10323336  0.09361233 -0.14115145 -0.06144924  0.06665958
 -0.06429881 -0.03178698 -0.0204283   0.01574448  0.0003205   0.06700923
  0.08441144  0.16435261  0.00844406  0.12965223  0.1937518   0.03724521
 -0.13061526 -0.02309152  0.05817837  0.11518341 -0.01365858 -0.00692654
  0.15123236  0.00712399  0.04399714  0.05008356  0.04491475 -0.05101093
  0.05630593 -0.05373165  0.14420998 -0.00233549  0.04723608 -0.03468278
  0.01579506  0.04608003  0.00778666 -0.08648273 -0.03353309  0.02917867
 -0.11327142  0.04738656  0.02959935  0.03853472 -0.01605385  0.115214
 -0.02366885  0.01274628 -0.17114753 -0.18546023  0.03522508  0.06418829
  0.11673176 -0.01584181  0.04191697  0.04904271  0.01546157 -0.01428753
 -0.10525142 -0.15034728 -0.09277145 -0.15005116  0.00174244  0.07656995
  0.0249964  -0.00482584  0.03869516  0.08666026 -0.09291282 -0.0352659
 -0.00083284 -0.13894344  0.033117    0.1044327   0.10640715 -0.04190404
 -0.09136034  0.00259502  0.1795052   0.02821962 -0.03743513 -0.03060215
  0.122045    0.00630526  0.07965322 -0.06439573 -0.08215899 -0.10958337
  0.09027466 -0.0624479  -0.18526525 -0.00043354 -0.10750638  0.0752967
  0.09338806 -0.04728568  0.01435937  0.03548317  0.00976635 -0.05427564
  0.03887804  0.05072307 -0.05444898 -0.01154387  0.07889769  0.01329642
  0.05618125  0.11863318  0.0799434   0.00348799 -0.01701989  0.00635751
 -0.05270444 -0.03498968 -0.20377536  0.12777921  0.13246448  0.04668491
  0.00948262  0.07861893  0.06828689 -0.10859109  0.14620806  0.05005131
 -0.03809325  0.01793071]",1
https://openalex.org/W2780097379,"[-0.11412185 -0.0960869   0.09481516 -0.12585585 -0.04818138  0.06378839
 -0.07181481 -0.0408602  -0.00196973  0.01708424  0.00755397  0.06617307
  0.09380565  0.13603414  0.01985484  0.1400416   0.19602853  0.03381971
 -0.10533552 -0.02452974  0.0510098   0.10734778 -0.01068877  0.01284685
  0.16166536  0.01246977  0.04757789  0.05804465  0.03826869 -0.03480123
  0.05277488 -0.05407307  0.1416188   0.01089976  0.04490888 -0.01849621
  0.01667051  0.0490431   0.01164828 -0.10453321 -0.04058522  0.03619085
 -0.11267322  0.04267456  0.01324445  0.05083656 -0.03092343  0.1188251
 -0.00401841  0.01774265 -0.18440348 -0.17527264  0.04321377  0.06505848
  0.1014521  -0.00184987  0.0413963   0.04920967  0.02260524 -0.01092147
 -0.09600415 -0.13096406 -0.08047107 -0.15188813  0.0022909   0.08983975
  0.03191699 -0.00526825  0.04645701  0.07939962 -0.09140642 -0.05509252
  0.0139448  -0.14565195  0.02567998  0.10990337  0.10587017 -0.05413326
 -0.09925139 -0.00469458  0.17249392  0.03425278 -0.02754689 -0.0335532
  0.11037236  0.02241735  0.1021998  -0.08373788 -0.08705845 -0.12724829
  0.08526995 -0.06331989 -0.15604999  0.00617593 -0.11314072  0.06347167
  0.09787766 -0.04982183  0.00366307  0.02502394 -0.00034439 -0.06151323
  0.02864526  0.05508602 -0.06404468 -0.01448149  0.06921089  0.0018435
  0.0617194   0.12355304  0.06114137 -0.01374921 -0.0278482   0.00644627
 -0.05368172 -0.02919226 -0.19997013  0.12061679  0.12555793  0.04261275
  0.02086288  0.06132295  0.07285545 -0.10498559  0.13334609  0.04827619
 -0.04744043  0.00768044]",1
